datetime,latitude,longitude,depth,latitude_err,longitude_err,depth_err,type,deep_nest,comments,day,month
1970-04-16 04:39:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-04-16,1970-04
1970-04-16 11:35:00.000,-27.9,-31.0,932.0,3.6,2.1,12.0,Deep Moonquake,53,"The source position is decided by (Khan and Mosegaard, 2002)",1970-04-16,1970-04
1970-04-17 01:53:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-04-17,1970-04
1970-04-17 06:25:00.000,,,,,,,,,,1970-04-17,1970-04
1970-04-17 08:18:00.000,-19.1,-41.7,973.0,3.0,5.6,23.0,Deep Moonquake,13,,1970-04-17,1970-04
1970-04-17 14:41:00.000,,,,,,,Deep Moonquake,12,,1970-04-17,1970-04
1970-04-17 18:28:00.000,,,,,,,Deep Moonquake,222,,1970-04-17,1970-04
1970-04-18 00:35:00.000,,,,,,,,,,1970-04-18,1970-04
1970-04-19 06:21:00.000,,,,,,,,,,1970-04-19,1970-04
1970-04-20 20:15:00.000,,,,,,,,,,1970-04-20,1970-04
1970-04-22 01:39:00.000,,,,,,,Meteoroid Impact,,,1970-04-22,1970-04
1970-04-22 13:22:00.000,-50.7,-21.4,933.0,7.9,5.5,109.0,Deep Moonquake,224,(*) The source depth is assumed to be 933km,1970-04-22,1970-04
1970-04-22 16:53:00.000,,,,,,,Meteoroid Impact,,,1970-04-22,1970-04
1970-04-23 05:20:00.000,,,,,,,Meteoroid Impact,,,1970-04-23,1970-04
1970-04-23 23:45:00.000,,,,,,,Meteoroid Impact,,,1970-04-23,1970-04
1970-04-24 16:28:00.000,,,,,,,Deep Moonquake,4,,1970-04-24,1970-04
1970-04-24 21:51:00.000,13.8,-29.2,847.0,1.3,3.9,45.0,Deep Moonquake,41,,1970-04-24,1970-04
1970-04-25 01:14:00.000,,,,,,,Meteoroid Impact,,,1970-04-25,1970-04
1970-04-26 03:03:00.000,,,,,,,Deep Moonquake,219,,1970-04-26,1970-04
1970-04-26 03:16:00.000,,,,,,,,,,1970-04-26,1970-04
1970-04-26 07:54:00.000,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,,1970-04-26,1970-04
1970-04-26 08:30:00.000,7.8,43.3,1031.0,1.3,7.0,37.0,Deep Moonquake,38,,1970-04-26,1970-04
1970-04-26 10:09:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-04-26,1970-04
1970-04-26 14:29:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-04-26,1970-04
1970-04-26 15:12:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-04-26,1970-04
1970-04-26 20:41:00.000,46.6,42.3,861.0,3.9,8.2,25.0,Deep Moonquake,65,,1970-04-26,1970-04
1970-04-27 04:23:00.000,,,,,,,Deep Moonquake,304,,1970-04-27,1970-04
1970-04-27 10:02:00.000,-18.2,-50.8,1037.0,3.0,7.2,20.0,Deep Moonquake,21,,1970-04-27,1970-04
1970-04-27 21:35:00.000,17.4,-39.1,702.0,1.5,3.4,10.0,Deep Moonquake,5,"T?, The source position is decided by (Khan and Mosegaard, 2002)",1970-04-27,1970-04
1970-04-28 02:26:00.000,-25.2,-37.6,928.0,0.9,1.2,13.0,Deep Moonquake,14,"The source position is decided by (Khan and Mosegaard, 2002)",1970-04-28,1970-04
1970-04-28 10:48:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-04-28,1970-04
1970-04-28 14:13:00.000,,,,,,,,,,1970-04-28,1970-04
1970-04-29 04:58:00.000,,,,,,,,,,1970-04-29,1970-04
1970-04-29 18:36:00.000,,,,,,,,,,1970-04-29,1970-04
1970-04-30 02:53:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-04-30,1970-04
1970-04-30 06:27:00.000,30.1,53.2,975.0,2.9,9.8,24.0,Deep Moonquake,64,,1970-04-30,1970-04
1970-05-01 03:11:00.000,,,,,,,,,,1970-05-01,1970-05
1970-05-01 06:30:00.000,,,,,,,,,,1970-05-01,1970-05
1970-05-01 08:41:00.000,,,,,,,,,,1970-05-01,1970-05
1970-05-03 10:00:00.000,,,,,,,,,,1970-05-03,1970-05
1970-05-03 11:30:00.000,,,,,,,,,,1970-05-03,1970-05
1970-05-05 12:28:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-05-05,1970-05
1970-05-07 11:56:00.000,-40.6,-3.8,862.0,14.8,1.6,88.0,Deep Moonquake,201,,1970-05-07,1970-05
1970-05-09 16:05:00.000,,,,,,,Deep Moonquake,205,,1970-05-09,1970-05
1970-05-10 17:04:00.000,,,,,,,Deep Moonquake,301,,1970-05-10,1970-05
1970-05-11 01:40:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-05-11,1970-05
1970-05-11 07:06:00.000,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1970-05-11,1970-05
1970-05-11 08:55:00.000,,,,,,,Deep Moonquake,2,,1970-05-11,1970-05
1970-05-12 03:51:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1970-05-12,1970-05
1970-05-12 13:22:00.000,-13.7,-21.6,764.0,3.9,4.5,81.0,Deep Moonquake,216,,1970-05-12,1970-05
1970-05-12 16:08:00.000,,,,,,,,,,1970-05-12,1970-05
1970-05-13 11:46:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-05-13,1970-05
1970-05-13 14:00:00.000,,,,,,,Deep Moonquake,208,,1970-05-13,1970-05
1970-05-14 03:59:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1970-05-14,1970-05
1970-05-14 05:08:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-05-14,1970-05
1970-05-14 09:43:00.000,,,,,,,Deep Moonquake,206,,1970-05-14,1970-05
1970-05-14 21:30:00.000,,,,,,,Deep Moonquake,12,,1970-05-14,1970-05
1970-05-15 04:56:00.000,,,,,,,,,,1970-05-15,1970-05
1970-05-15 06:54:00.000,,,,,,,,,,1970-05-15,1970-05
1970-05-15 11:47:00.000,-19.1,-41.7,973.0,3.0,5.6,23.0,Deep Moonquake,13,,1970-05-15,1970-05
1970-05-16 06:15:00.000,,,,,,,,,,1970-05-16,1970-05
1970-05-16 22:21:00.000,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,,1970-05-16,1970-05
1970-05-17 10:20:00.000,,,,,,,Deep Moonquake,104,,1970-05-17,1970-05
1970-05-20 16:32:00.000,,,,,,,,,TX,1970-05-20,1970-05
1970-05-20 16:45:00.000,,,,,,,Meteoroid Impact,,TX,1970-05-20,1970-05
1970-05-23 00:01:00.000,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,,1970-05-23,1970-05
1970-05-23 05:29:00.000,,,,,,,,,,1970-05-23,1970-05
1970-05-23 07:22:00.000,,,,,,,,,,1970-05-23,1970-05
1970-05-23 13:08:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-05-23,1970-05
1970-05-23 15:47:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-05-23,1970-05
1970-05-23 21:12:00.000,50.2,60.2,908.0,2.9,12.0,37.0,Deep Moonquake,44,,1970-05-23,1970-05
1970-05-24 00:08:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,T?,1970-05-24,1970-05
1970-05-24 04:35:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-05-24,1970-05
1970-05-24 12:27:00.000,-18.2,-50.8,1037.0,3.0,7.2,20.0,Deep Moonquake,21,,1970-05-24,1970-05
1970-05-24 13:02:00.000,7.8,43.3,1031.0,1.3,7.0,37.0,Deep Moonquake,38,,1970-05-24,1970-05
1970-05-24 23:12:00.000,17.4,-39.1,702.0,1.5,3.4,10.0,Deep Moonquake,5,"The source position is decided by (Khan and Mosegaard, 2002)",1970-05-24,1970-05
1970-05-25 12:12:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-05-25,1970-05
1970-05-27 03:27:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-05-27,1970-05
1970-05-27 05:46:00.000,,,,,,,,,,1970-05-27,1970-05
1970-05-27 08:58:00.000,30.1,53.2,975.0,2.9,9.8,24.0,Deep Moonquake,64,,1970-05-27,1970-05
1970-06-04 15:17:00.000,,,,,,,Meteoroid Impact,,TX,1970-06-04,1970-06
1970-06-05 19:30:00.000,,,,,,,Meteoroid Impact,,,1970-06-05,1970-06
1970-06-07 04:50:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-06-07,1970-06
1970-06-07 11:01:00.000,,,,,,,,,,1970-06-07,1970-06
1970-06-07 12:23:00.000,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1970-06-07,1970-06
1970-06-07 15:23:00.000,,,,,,,Meteoroid Impact,,,1970-06-07,1970-06
1970-06-07 18:07:00.000,,,,,,,,,,1970-06-07,1970-06
1970-06-08 11:00:00.000,,,,,,,,,,1970-06-08,1970-06
1970-06-09 10:23:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1970-06-09,1970-06
1970-06-09 22:00:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-06-09,1970-06
1970-06-10 07:02:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-06-10,1970-06
1970-06-10 22:34:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-06-10,1970-06
1970-06-11 08:00:00.000,,,,,,,Deep Moonquake,12,,1970-06-11,1970-06
1970-06-11 19:11:00.000,,,,,,,,,,1970-06-11,1970-06
1970-06-12 03:22:00.000,-28.4,-66.6,933.0,8.9,9.2,109.0,Deep Moonquake,204,(*) The source depth is assumed to be 933km,1970-06-12,1970-06
1970-06-12 09:43:00.000,,,,,,,,,,1970-06-12,1970-06
1970-06-12 10:55:00.000,-19.1,-41.7,973.0,3.0,5.6,23.0,Deep Moonquake,13,,1970-06-12,1970-06
1970-06-13 00:40:00.000,,,,,,,Meteoroid Impact,,,1970-06-13,1970-06
1970-06-13 05:36:00.000,,,,,,,Deep Moonquake,206,,1970-06-13,1970-06
1970-06-15 00:35:00.000,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,,1970-06-15,1970-06
1970-06-15 19:00:00.000,,,,,,,Meteoroid Impact,,,1970-06-15,1970-06
1970-06-16 02:36:00.000,,,,,,,,,,1970-06-16,1970-06
1970-06-17 12:50:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-06-17,1970-06
1970-06-17 23:46:00.000,13.8,-29.2,847.0,1.3,3.9,45.0,Deep Moonquake,41,,1970-06-17,1970-06
1970-06-18 15:33:00.000,,,,,,,Meteoroid Impact,,,1970-06-18,1970-06
1970-06-19 02:41:00.000,,,,,,,Meteoroid Impact,,,1970-06-19,1970-06
1970-06-19 06:48:00.000,-25.2,-37.6,928.0,0.9,1.2,13.0,Deep Moonquake,14,"The source position is decided by (Khan and Mosegaard, 2002)",1970-06-19,1970-06
1970-06-19 15:25:00.000,,,,,,,,,,1970-06-19,1970-06
1970-06-19 21:27:00.000,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,,1970-06-19,1970-06
1970-06-20 00:30:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-06-20,1970-06
1970-06-20 17:06:00.000,,,,,,,,,,1970-06-20,1970-06
1970-06-20 18:31:00.000,21.6,43.6,788.0,1.8,5.9,29.0,Deep Moonquake,22,,1970-06-20,1970-06
1970-06-20 20:23:00.000,,,,,,,,,,1970-06-20,1970-06
1970-06-20 23:42:00.000,-18.2,-50.8,1037.0,3.0,7.2,20.0,Deep Moonquake,21,,1970-06-20,1970-06
1970-06-21 03:48:00.000,,,,,,,,,,1970-06-21,1970-06
1970-06-21 14:58:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-06-21,1970-06
1970-06-21 16:16:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-06-21,1970-06
1970-06-21 23:22:00.000,17.4,-39.1,702.0,1.5,3.4,10.0,Deep Moonquake,5,"The source position is decided by (Khan and Mosegaard, 2002)",1970-06-21,1970-06
1970-06-22 03:06:00.000,-2.9,-50.3,946.0,1.7,6.3,22.0,Deep Moonquake,3,,1970-06-22,1970-06
1970-06-22 11:58:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-06-22,1970-06
1970-06-23 11:00:00.000,30.1,53.2,975.0,2.9,9.8,24.0,Deep Moonquake,64,,1970-06-23,1970-06
1970-06-23 12:01:00.000,,,,,,,,,,1970-06-23,1970-06
1970-06-24 00:40:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-06-24,1970-06
1970-06-24 22:05:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-06-24,1970-06
1970-06-26 20:01:00.000,,,,,,,Meteoroid Impact,,,1970-06-26,1970-06
1970-06-30 01:12:00.000,,,,,,,,,,1970-06-30,1970-06
1970-07-02 10:19:00.000,,,,,,,,,,1970-07-02,1970-07
1970-07-02 19:05:00.000,-40.6,-3.8,862.0,14.8,1.6,88.0,Deep Moonquake,201,,1970-07-02,1970-07
1970-07-03 07:00:00.000,,,,,,,,,,1970-07-03,1970-07
1970-07-04 06:02:00.000,,,,,,,Deep Moonquake,301,,1970-07-04,1970-07
1970-07-04 16:12:00.000,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1970-07-04,1970-07
1970-07-05 17:10:00.000,,,,,,,Meteoroid Impact,,,1970-07-05,1970-07
1970-07-05 19:58:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1970-07-05,1970-07
1970-07-06 11:35:00.000,,,,,,,Deep Moonquake,2,T?,1970-07-06,1970-07
1970-07-06 14:18:00.000,,,,,,,,,,1970-07-06,1970-07
1970-07-06 15:18:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1970-07-06,1970-07
1970-07-06 22:14:00.000,,,,,,,Meteoroid Impact,,,1970-07-06,1970-07
1970-07-08 02:31:00.000,,,,,,,Meteoroid Impact,,,1970-07-08,1970-07
1970-07-08 18:09:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-07-08,1970-07
1970-07-09 04:48:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-07-09,1970-07
1970-07-09 07:10:00.000,,,,,,,Deep Moonquake,222,,1970-07-09,1970-07
1970-07-09 17:12:00.000,,,,,,,,,,1970-07-09,1970-07
1970-07-10 04:56:00.000,-19.1,-41.7,973.0,3.0,5.6,23.0,Deep Moonquake,13,,1970-07-10,1970-07
1970-07-10 19:37:00.000,,,,,,,,,,1970-07-10,1970-07
1970-07-12 05:52:00.000,,,,,,,Deep Moonquake,206,,1970-07-12,1970-07
1970-07-12 14:00:00.000,,,,,,,,,,1970-07-12,1970-07
1970-07-13 15:50:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-07-13,1970-07
1970-07-15 03:10:00.000,46.6,42.3,861.0,3.9,8.2,25.0,Deep Moonquake,65,,1970-07-15,1970-07
1970-07-15 07:38:00.000,,,,,,,Deep Moonquake,43,,1970-07-15,1970-07
1970-07-15 14:06:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-07-15,1970-07
1970-07-15 21:35:00.000,21.6,43.6,788.0,1.8,5.9,29.0,Deep Moonquake,22,,1970-07-15,1970-07
1970-07-16 03:48:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-07-16,1970-07
1970-07-16 07:02:00.000,,,,,,,Deep Moonquake,4,,1970-07-16,1970-07
1970-07-16 08:19:00.000,,,,,,,,,,1970-07-16,1970-07
1970-07-16 20:25:00.000,,,,,,,,,,1970-07-16,1970-07
1970-07-16 22:54:00.000,-25.2,-37.6,928.0,0.9,1.2,13.0,Deep Moonquake,14,"The source position is decided by (Khan and Mosegaard, 2002)",1970-07-16,1970-07
1970-07-17 01:35:00.000,-40.9,-40.6,933.0,7.5,8.4,109.0,Deep Moonquake,86,(*) The source depth is assumed to be 933km,1970-07-17,1970-07
1970-07-17 05:02:00.000,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,,1970-07-17,1970-07
1970-07-18 00:33:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-07-18,1970-07
1970-07-18 08:54:00.000,,,,,,,,,,1970-07-18,1970-07
1970-07-19 15:42:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-07-19,1970-07
1970-07-20 05:06:00.000,,,,,,,Meteoroid Impact,,,1970-07-20,1970-07
1970-07-20 06:38:00.000,,,,,,,,,,1970-07-20,1970-07
1970-07-20 11:17:00.000,17.4,-39.1,702.0,1.5,3.4,10.0,Deep Moonquake,5,"The source position is decided by (Khan and Mosegaard, 2002)",1970-07-20,1970-07
1970-07-20 11:44:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-07-20,1970-07
1970-07-21 21:50:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-07-21,1970-07
1970-07-23 05:35:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-07-23,1970-07
1970-07-24 17:52:00.000,,,,,,,,,,1970-07-24,1970-07
1970-07-27 03:40:00.000,,,,,,,Meteoroid Impact,,,1970-07-27,1970-07
1970-07-29 01:41:00.000,,,,,,,,,,1970-07-29,1970-07
1970-07-29 05:00:00.000,,,,,,,,,,1970-07-29,1970-07
1970-07-29 23:30:00.000,,,,,,,Deep Moonquake,23,,1970-07-29,1970-07
1970-07-30 01:10:00.000,-16.9,-14.6,933.0,4.5,1.8,6.0,Deep Moonquake,39,"The source position is decided by (Khan and Mosegaard, 2002)",1970-07-30,1970-07
1970-07-30 04:00:00.000,-16.9,-14.6,933.0,4.5,1.8,6.0,Deep Moonquake,39,"The source position is decided by (Khan and Mosegaard, 2002)",1970-07-30,1970-07
1970-07-30 21:48:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-07-30,1970-07
1970-07-31 09:53:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-07-31,1970-07
1970-07-31 12:22:00.000,,,,,,,Deep Moonquake,2,,1970-07-31,1970-07
1970-08-01 00:09:00.000,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1970-08-01,1970-08
1970-08-02 03:48:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1970-08-02,1970-08
1970-08-02 06:00:00.000,,,,,,,Deep Moonquake,306,,1970-08-02,1970-08
1970-08-02 20:32:00.000,,,,,,,,,,1970-08-02,1970-08
1970-08-02 20:41:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-08-02,1970-08
1970-08-03 02:18:00.000,,,,,,,,,,1970-08-03,1970-08
1970-08-03 05:58:00.000,,,,,,,,,,1970-08-03,1970-08
1970-08-03 07:33:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1970-08-03,1970-08
1970-08-03 09:33:00.000,-28.4,-66.6,933.0,8.9,9.2,109.0,Deep Moonquake,204,(*) The source depth is assumed to be 933km,1970-08-03,1970-08
1970-08-04 13:49:00.000,,,,,,,,,,1970-08-04,1970-08
1970-08-05 04:35:00.000,,,,,,,Deep Moonquake,222,,1970-08-05,1970-08
1970-08-05 12:07:00.000,,,,,,,Meteoroid Impact,,,1970-08-05,1970-08
1970-08-05 18:05:00.000,,,,,,,,,,1970-08-05,1970-08
1970-08-06 03:11:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-08-06,1970-08
1970-08-06 06:31:00.000,,,,,,,,,,1970-08-06,1970-08
1970-08-07 08:40:00.000,,,,,,,Meteoroid Impact,,,1970-08-07,1970-08
1970-08-09 21:08:00.000,,,,,,,,,,1970-08-09,1970-08
1970-08-10 01:31:00.000,,,,,,,,,,1970-08-10,1970-08
1970-08-10 05:15:00.000,,,,,,,,,,1970-08-10,1970-08
1970-08-10 09:50:00.000,,,,,,,,,,1970-08-10,1970-08
1970-08-10 10:18:00.000,,,,,,,,,,1970-08-10,1970-08
1970-08-10 11:37:00.000,,,,,,,Deep Moonquake,206,,1970-08-10,1970-08
1970-08-11 00:13:00.000,,,,,,,Meteoroid Impact,,,1970-08-11,1970-08
1970-08-11 04:28:00.000,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,,1970-08-11,1970-08
1970-08-11 14:23:00.000,-50.7,-21.4,933.0,7.9,5.5,109.0,Deep Moonquake,224,(*) The source depth is assumed to be 933km,1970-08-11,1970-08
1970-08-11 18:18:00.000,,,,,,,,,,1970-08-11,1970-08
1970-08-12 11:44:00.000,21.6,43.6,788.0,1.8,5.9,29.0,Deep Moonquake,22,,1970-08-12,1970-08
1970-08-12 18:14:00.000,46.6,42.3,861.0,3.9,8.2,25.0,Deep Moonquake,65,,1970-08-12,1970-08
1970-08-12 20:46:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-08-12,1970-08
1970-08-12 21:10:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-08-12,1970-08
1970-08-12 23:05:00.000,23.3,32.7,925.0,2.4,5.5,44.0,Deep Moonquake,18,,1970-08-12,1970-08
1970-08-13 10:38:00.000,,,,,,,,,,1970-08-13,1970-08
1970-08-13 11:52:00.000,-19.1,-41.7,973.0,3.0,5.6,23.0,Deep Moonquake,13,,1970-08-13,1970-08
1970-08-13 16:26:00.000,,,,,,,Meteoroid Impact,,,1970-08-13,1970-08
1970-08-13 17:28:00.000,1.0,2.8,919.0,1.7,1.5,170.0,Deep Moonquake,202,,1970-08-13,1970-08
1970-08-13 21:08:00.000,-25.2,-37.6,928.0,0.9,1.2,13.0,Deep Moonquake,14,"The source position is decided by (Khan and Mosegaard, 2002)",1970-08-13,1970-08
1970-08-13 21:38:00.000,-1.3,-10.3,867.0,1.2,1.5,66.0,Deep Moonquake,40,,1970-08-13,1970-08
1970-08-14 03:57:00.000,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,,1970-08-14,1970-08
1970-08-14 18:26:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-08-14,1970-08
1970-08-15 00:20:00.000,,,,,,,,,,1970-08-15,1970-08
1970-08-15 17:45:00.000,14.3,5.2,1122.0,2.6,2.0,90.0,Deep Moonquake,26,,1970-08-15,1970-08
1970-08-15 23:18:00.000,,,,,,,,,,1970-08-15,1970-08
1970-08-16 15:45:00.000,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1970-08-16,1970-08
1970-08-17 06:57:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-08-17,1970-08
1970-08-17 12:43:00.000,17.4,-39.1,702.0,1.5,3.4,10.0,Deep Moonquake,5,"The source position is decided by (Khan and Mosegaard, 2002)",1970-08-17,1970-08
1970-08-17 13:24:00.000,,,,,,,Meteoroid Impact,,,1970-08-17,1970-08
1970-08-17 17:37:00.000,-2.9,-50.3,946.0,1.7,6.3,22.0,Deep Moonquake,3,,1970-08-17,1970-08
1970-08-19 23:58:00.000,,,,,,,,,,1970-08-19,1970-08
1970-08-20 09:32:00.000,17.4,-39.1,702.0,1.5,3.4,10.0,Deep Moonquake,5,"The source position is decided by (Khan and Mosegaard, 2002)",1970-08-20,1970-08
1970-08-20 13:18:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1970-08-20,1970-08
1970-08-21 00:22:00.000,14.3,5.2,1122.0,2.6,2.0,90.0,Deep Moonquake,26,,1970-08-21,1970-08
1970-08-22 05:18:00.000,,,,,,,,,,1970-08-22,1970-08
1970-08-23 04:30:00.000,,,,,,,,,,1970-08-23,1970-08
1970-08-25 11:47:00.000,7.8,43.3,1031.0,1.3,7.0,37.0,Deep Moonquake,38,,1970-08-25,1970-08
1970-08-26 05:10:00.000,,,,,,,Deep Moonquake,205,,1970-08-26,1970-08
1970-08-26 09:26:00.000,,,,,,,Deep Moonquake,23,,1970-08-26,1970-08
1970-08-26 14:10:00.000,,,,,,,Deep Moonquake,23,,1970-08-26,1970-08
1970-08-27 16:00:00.000,23.0,20.4,1085.0,3.3,4.7,64.0,Deep Moonquake,27,,1970-08-27,1970-08
1970-08-27 20:28:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-08-27,1970-08
1970-08-28 05:02:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-08-28,1970-08
1970-08-28 05:27:00.000,,,,,,,Deep Moonquake,2,,1970-08-28,1970-08
1970-08-28 07:22:00.000,50.2,60.2,908.0,2.9,12.0,37.0,Deep Moonquake,44,,1970-08-28,1970-08
1970-08-28 08:00:00.000,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1970-08-28,1970-08
1970-08-28 14:48:00.000,,,,,,,Deep Moonquake,301,,1970-08-28,1970-08
1970-08-29 04:21:00.000,,,,,,,,,,1970-08-29,1970-08
1970-08-29 13:10:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-08-29,1970-08
1970-08-29 15:00:00.000,,,,,,,Deep Moonquake,208,,1970-08-29,1970-08
1970-08-29 18:38:00.000,,,,,,,Deep Moonquake,302,,1970-08-29,1970-08
1970-08-29 21:35:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1970-08-29,1970-08
1970-08-30 05:26:00.000,,,,,,,Deep Moonquake,306,,1970-08-30,1970-08
1970-08-30 16:52:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-08-30,1970-08
1970-08-31 00:18:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-08-31,1970-08
1970-08-31 08:12:00.000,-2.0,32.2,920.0,4.2,17.1,184.0,Deep Moonquake,100,,1970-08-31,1970-08
1970-08-31 15:23:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1970-08-31,1970-08
1970-09-01 22:01:00.000,,,,,,,Deep Moonquake,12,,1970-09-01,1970-09
1970-09-03 16:44:00.000,,,,,,,,,,1970-09-03,1970-09
1970-09-03 17:53:00.000,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1970-09-03,1970-09
1970-09-05 19:40:00.000,,,,,,,,,,1970-09-05,1970-09
1970-09-07 11:10:00.000,,,,,,,,,,1970-09-07,1970-09
1970-09-08 10:48:00.000,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,,1970-09-08,1970-09
1970-09-08 18:32:00.000,,,,,,,Deep Moonquake,301,,1970-09-08,1970-09
